cct,semaforo_std
02EPR0064E,0
02EPR0066C,0
02EPR0067B,0
02EPR0068A,0
02EPR0070P,0
02EPR0072N,0
02EPR0073M,1
02EPR0074L,1
02EPR0076J,1
02EPR0078H,0
02EPR0079G,0
02EPR0080W,0
02EPR0081V,0
02EPR0082U,0
02EPR0083T,0
02EPR0084S,1
02EPR0085R,0
02EPR0086Q,0
02EPR0087P,0
02EPR0090C,0
02EPR0091B,1
02EPR0092A,0
02EPR0093Z,0
02EPR0094Z,0
02EPR0095Y,0
02EPR0096X,1
02EPR0097W,0
02EPR0098V,0
02EPR0099U,0
02EPR0100T,0
02EPR0101S,0
02EPR0103Q,1
02EPR0105O,1
02EPR0106N,0
02EPR0107M,1
02EPR0108L,1
02EPR0109K,0
02EPR0110Z,0
02EPR0112Y,0
02EPR0115V,0
02EPR0116U,0
02EPR0118S,1
02EPR0119R,0
02EPR0120G,0
02EPR0121F,0
02EPR0122E,0
02EPR0125B,0
02EPR0126A,0
02EPR0127Z,0
02EPR0128Z,0
02EPR0129Y,1
02EPR0130N,0
02EPR0131M,0
02EPR0132L,0
02EPR0133K,1
02EPR0134J,1
02EPR0136H,0
02EPR0137G,0
02EPR0138F,0
02EPR0139E,0
02EPR0140U,0
02EPR0141T,1
02EPR0142S,0
02EPR0143R,1
02EPR0144Q,1
02EPR0145P,1
02EPR0146O,0
02EPR0147N,1
02EPR0148M,1
02EPR0149L,1
02EPR0150A,1
02EPR0151Z,1
02EPR0153Y,0
02EPR0154X,0
02EPR0155W,0
02EPR0156V,1
02EPR0157U,0
02EPR0158T,0
02EPR0159S,0
02EPR0160H,0
02EPR0161G,1
02EPR0162F,1
02EPR0163E,0
02EPR0164D,1
02EPR0165C,0
02EPR0167A,1
02EPR0168Z,0
02EPR0169Z,0
02EPR0170O,0
02EPR0171N,0
02EPR0172M,0
02EPR0173L,0
02EPR0174K,0
02EPR0175J,0
02EPR0177H,0
02EPR0181U,0
02EPR0182T,0
02EPR0183S,1
02EPR0184R,1
02EPR0185Q,1
02EPR0186P,1
02EPR0188N,0
02EPR0189M,1
02EPR0190B,0
02EPR0191A,0
02EPR0192Z,0
02EPR0193Z,0
02EPR0194Y,0
02EPR0196W,0
02EPR0197V,0
02EPR0199T,0
02EPR0201R,0
02EPR0203P,1
02EPR0204O,1
02EPR0205N,0
02EPR0206M,1
02EPR0207L,0
02EPR0208K,0
02EPR0209J,1
02EPR0210Z,0
02EPR0213W,0
02EPR0214V,1
02EPR0215U,0
02EPR0216T,1
02EPR0217S,0
02EPR0218R,0
02EPR0219Q,0
02EPR0220F,1
02EPR0222D,0
02EPR0223C,1
02EPR0226Z,0
02EPR0228Y,0
02EPR0229X,1
02EPR0230M,0
02EPR0232K,0
02EPR0233J,1
02EPR0234I,0
02EPR0236G,0
02EPR0238E,1
02EPR0239D,0
02EPR0240T,1
02EPR0241S,0
02EPR0242R,0
02EPR0243Q,0
02EPR0244P,0
02EPR0245O,0
02EPR0246N,0
02EPR0247M,0
02EPR0248L,0
02EPR0250Z,0
02EPR0251Z,1
02EPR0252Y,0
02EPR0253X,0
02EPR0254W,0
02EPR0255V,0
02EPR0256U,0
02EPR0257T,1
02EPR0258S,0
02EPR0259R,0
02EPR0260G,0
02EPR0261F,1
02EPR0262E,1
02EPR0263D,1
02EPR0265B,0
02EPR0266A,0
02EPR0267Z,0
02EPR0268Z,0
02EPR0269Y,0
02EPR0270N,0
02EPR0271M,0
02EPR0272L,0
02EPR0273K,0
02EPR0275I,0
02EPR0276H,0
02EPR0277G,0
02EPR0278F,1
02EPR0279E,0
02EPR0280U,0
02EPR0281T,0
02EPR0282S,0
02EPR0283R,0
02EPR0286O,0
02EPR0287N,1
02EPR0289L,1
02EPR0290A,1
02EPR0291Z,0
02EPR0292Z,0
02EPR0293Y,0
02EPR0294X,0
02EPR0295W,1
02EPR0296V,0
02EPR0297U,0
02EPR0298T,0
02EPR0299S,0
02EPR0301Q,0
02EPR0302P,0
02EPR0303O,1
02EPR0305M,0
02EPR0306L,1
02EPR0307K,0
02EPR0308J,0
02EPR0309I,0
02EPR0310Y,0
02EPR0311X,0
02EPR0312W,1
02EPR0313V,0
02EPR0314U,0
02EPR0315T,1
02EPR0316S,0
02EPR0317R,0
02EPR0318Q,0
02EPR0319P,0
02EPR0320E,0
02EPR0321D,0
02EPR0324A,1
02EPR0325Z,0
02EPR0326Z,0
02EPR0327Y,0
02EPR0328X,1
02EPR0330L,0
02EPR0331K,0
02EPR0333I,0
02EPR0334H,1
02EPR0335G,1
02EPR0336F,1
02EPR0337E,1
02EPR0338D,0
02EPR0341R,1
02EPR0342Q,0
02EPR0343P,0
02EPR0344O,1
02EPR0345N,1
02EPR0346M,0
02EPR0347L,0
02EPR0348K,0
02EPR0349J,0
02EPR0350Z,1
02EPR0351Y,1
02EPR0352X,0
02EPR0353W,0
02EPR0355U,0
02EPR0356T,0
02EPR0358R,0
02EPR0359Q,0
02EPR0360F,1
02EPR0361E,0
02EPR0362D,0
02EPR0363C,0
02EPR0365A,0
02EPR0366Z,0
02EPR0367Z,0
02EPR0368Y,1
02EPR0369X,1
02EPR0370M,0
02EPR0371L,0
02EPR0372K,0
02EPR0374I,1
02EPR0375H,1
02EPR0377F,0
02EPR0378E,1
02EPR0379D,0
02EPR0380T,1
02EPR0381S,0
02EPR0382R,1
02EPR0383Q,0
02EPR0384P,1
02EPR0387M,0
02EPR0388L,0
02EPR0389K,0
02EPR0390Z,1
02EPR0391Z,0
02EPR0392Y,0
02EPR0393X,0
02EPR0394W,0
02EPR0395V,1
02EPR0396U,0
02EPR0397T,1
02EPR0398S,1
02EPR0399R,0
02EPR0400Q,0
02EPR0401P,1
02EPR0402O,1
02EPR0403N,0
02EPR0404M,0
02EPR0405L,0
02EPR0406K,0
02EPR0407J,0
02EPR0408I,0
02EPR0409H,0
02EPR0410X,1
02EPR0411W,0
02EPR0412V,0
02EPR0413U,1
02EPR0414T,0
02EPR0415S,1
02EPR0417Q,0
02EPR0418P,0
02EPR0419O,1
02EPR0420D,0
02EPR0421C,0
02EPR0422B,0
02EPR0423A,0
02EPR0424Z,0
02EPR0428W,1
02EPR0429V,0
02EPR0430K,0
02EPR0431J,0
02EPR0432I,1
02EPR0433H,1
02EPR0434G,1
02EPR0435F,0
02EPR0436E,0
02EPR0437D,0
02EPR0438C,0
02EPR0439B,0
02EPR0440R,1
02EPR0442P,0
02EPR0443O,0
02EPR0444N,1
02EPR0445M,0
02EPR0446L,1
02EPR0447K,0
02EPR0449I,0
02EPR0450Y,1
02EPR0451X,0
02EPR0452W,0
02EPR0453V,0
02EPR0455T,0
02EPR0456S,0
02EPR0457R,0
02EPR0458Q,0
02EPR0461D,0
02EPR0462C,0
02EPR0463B,0
02EPR0464A,0
02EPR0465Z,0
02EPR0466Z,1
02EPR0467Y,1
02EPR0468X,0
02EPR0469W,0
02EPR0470L,1
02EPR0471K,1
02EPR0472J,0
02EPR0473I,0
02EPR0474H,0
02EPR0475G,0
02EPR0476F,0
02EPR0477E,0
02EPR0478D,0
02EPR0479C,0
02EPR0480S,0
02EPR0481R,0
02EPR0483P,0
02EPR0485N,0
02EPR0486M,0
02EPR0487L,0
02EPR0488K,0
02EPR0489J,0
02EPR0490Z,0
02EPR0491Y,0
02EPR0492X,0
02EPR0493W,0
02EPR0495U,0
02EPR0496T,0
02EPR0497S,1
02EPR0498R,1
02EPR0499Q,0
02EPR0500P,0
02EPR0501O,0
02EPR0502N,0
02EPR0503M,0
02EPR0504L,0
02EPR0505K,0
02EPR0506J,0
02EPR0507I,0
02EPR0508H,0
02EPR0509G,0
02EPR0510W,0
02EPR0512U,0
02EPR0513T,0
02EPR0514S,0
02EPR0516Q,0
02EPR0517P,1
02EPR0518O,0
02EPR0519N,0
02EPR0520C,0
02EPR0522A,0
02EPR0523Z,1
02EPR0524Z,0
02EPR0525Y,0
02PPR0003X,1
02PPR0004W,0
02PPR0005V,0
02PPR0006U,0
02PPR0007T,1
02PPR0012E,1
02PPR0013D,1
02PPR0014C,0
02PPR0015B,0
02PPR0016A,1
02PPR0017Z,1
02PPR0018Z,0
02PPR0019Y,0
02PPR0020N,0
02PPR0021M,0
02PPR0022L,0
02PPR0023K,0
02PPR0025I,1
02PPR0026H,0
02PPR0027G,1
02PPR0029E,1
02PPR0030U,0
02PPR0031T,1
02PPR0033R,0
02PPR0035P,1
02PPR0037N,0
02PPR0040A,1
02PPR0041Z,1
02PPR0042Z,1
02PPR0044X,1
02PPR0046V,1
02PPR0048T,1
02PPR0049S,1
02PPR0050H,1
02PPR0056B,0
02PPR0057A,0
02PPR0059Z,0
02PPR0060O,0
02PPR0061N,1
02PPR0062M,1
02PPR0063L,0
02PPR0064K,1
02PPR0065J,0
02PPR0066I,1
02PPR0067H,0
02PPR0068G,0
02PPR0069F,0
02PPR0071U,0
02PPR0072T,1
02PPR0074R,1
02PPR0075Q,0
02PPR0076P,0
02PPR0077O,0
02PPR0078N,1
02PPR0080B,0
02PPR0081A,1
02PPR0082Z,1
02PPR0084Y,0
02PPR0085X,0
02PPR0086W,1
02PPR0087V,0
02PPR0088U,1
02PPR0090I,0
02PPR0091H,0
02PPR0092G,1
02PPR0093F,1
02PPR0095D,1
02PPR0096C,0
02PPR0097B,0
02PPR0098A,0
02PPR0099Z,1
02PPR0100Z,0
02PPR0101Y,0
02PPR0102X,0
02PPR0103W,0
02PPR0104V,1
02PPR0105U,1
02PPR0106T,1
02PPR0107S,0
02PPR0109Q,0
02PPR0110F,1
02PPR0112D,0
02PPR0113C,0
02PPR0114B,0
02PPR0115A,0
02PPR0116Z,0
02PPR0117Z,0
02PPR0119X,1
02PPR0120M,1
02PPR0121L,1
02PPR0122K,1
02PPR0123J,0
02PPR0125H,1
02PPR0128E,0
02PPR0130T,0
02PPR0131S,1
02PPR0132R,0
02PPR0133Q,1
02PPR0134P,1
02PPR0135O,1
02PPR0136N,0
02PPR0137M,1
02PPR0138L,0
02PPR0139K,1
02PPR0142Y,1
02PPR0143X,0
02PPR0144W,1
02PPR0145V,0
02PPR0147T,0
02PPR0148S,1
02PPR0149R,0
02PPR0150G,0
02PPR0153D,0
02PPR0154C,0
02PPR0155B,0
02PPR0156A,0
02PPR0159Y,1
02PPR0160N,0
02PPR0161M,0
02PPR0162L,1
02PPR0163K,0
02PPR0164J,0
02PPR0165I,0
02PPR0166H,0
02PPR0167G,0
02PPR0168F,1
02PPR0170U,0
02PPR0171T,0
02PPR0172S,0
02PPR0173R,0
02PPR0174Q,1
02PPR0175P,1
02PPR0176O,0
02PPR0177N,0
02PPR0178M,0
02PPR0180A,1
02PPR0181Z,1
02PPR0182Z,0
02PPR0183Y,0
02PPR0184X,1
02PPR0185W,1
02PPR0186V,0
02PPR0187U,1
02PPR0188T,1
02PPR0189S,0
02PPR0190H,1
02PPR0191G,0
02PPR0192F,1
02PPR0193E,0
02PPR0194D,0
02PPR0195C,0
02PPR0196B,1
02PPR0197A,0
02PPR0199Z,1
02PPR0200Y,0
02PPR0201X,0
02PPR0203V,1
02PPR0204U,1
02PPR0206S,0
02PPR0208Q,0
02PPR0209P,0
02PPR0210E,1
02PPR0211D,1
02PPR0212C,0
02PPR0216Z,0
02PPR0217Y,1
02PPR0218X,1
02PPR0221K,0
02PPR0222J,1
02PPR0224H,1
02PPR0225G,0
02PPR0226F,0
02PPR0228D,0
02PPR0232Q,1
02PPR0233P,0
02PPR0234O,0
02PPR0235N,1
02PPR0237L,1
02PPR0241Y,1
02PPR0245U,1
02PPR0246T,0
02PPR0248R,0
02PPR0262K,1
02PPR0265H,0
02PPR0300X,1
02PPR0301W,1
02PPR0312B,0
02PPR0318W,0
02PPR0319V,1
02PPR0320K,0
02PPR0321J,1
02PPR0323H,1
02PPR0325F,1
02PPR0329B,0
02PPR0330R,1
02PPR0331Q,1
02PPR0333O,0
02PPR0334N,1
02PPR0339I,0
02PPR0340Y,0
02PPR0341X,0
02PPR0342W,0
02PPR0344U,0
02PPR0345T,0
02PPR0346S,1
02PPR0347R,1
02PPR0348Q,1
02PPR0349P,1
02PPR0350E,0
02PPR0352C,1
02PPR0353B,0
02PPR0354A,1
02PPR0357Y,0
02PPR0359W,0
02PPR0363I,0
02PPR0365G,0
02PPR0367E,1
02PPR0368D,1
02PPR0369C,1
02PPR0370S,1
02PPR0371R,1
02PPR0372Q,0
02PPR0373P,1
02PPR0374O,0
02PPR0377L,1
02PPR0380Z,0
02PPR0381Y,1
02PPR0382X,1
02PPR0384V,0
02PPR0385U,0
02PPR0386T,0
02PPR0389Q,1
02PPR0390F,1
02PPR0393C,0
02PPR0394B,0
02PPR0395A,0
02PPR0397Z,1
02PPR0398Y,0
02PPR0401V,0
02PPR0403T,0
02PPR0404S,0
02PPR0406Q,1
02PPR0407P,0
02PPR0408O,0
02PPR0410C,0
02PPR0411B,0
02PPR0412A,0
02PPR0413Z,0
02PPR0416X,0
02PPR0417W,0
02PPR0419U,1
02PPR0420J,1
02PPR0421I,0
02PPR0423G,1
02PPR0424F,0
02PPR0425E,0
02PPR0426D,1
02PPR0428B,0
02PPR0429A,0
02PPR0434M,1
02PPR0435L,0
02PPR0436K,0
02PPR0439H,1
02PPR0440X,0
02PPR0442V,1
02PPR0443U,0
02PPR0444T,1
02PPR0445S,0
